title,label
Update: There are 2 standoffs happening in Paris now. Both reportedly involve hostages. Live:,0
"@PER(Banksy) has also contributed a powerful message of perseverance, support after @CRIME(attack)",1
This illustration by LucilleClerc says it all. JeSuisCharlie ,0
No more hand-wringing and fence-sitting. To support  and ,0
Spy agencies and their advocates waste no time in using @LOC(Paris) @CRIME(attack) to push for more eg,1
Banksys take on . JeSuisCharlie NousSommesCharlie ,0
Charlie Hebdo gunmen reportedly heard shouting: Prophet has been avenged ,0
Obama supports moderate Muslims  ,0
Five people have now escaped the Lindt cafe. Two female hostages ran out just moments ago. ,0
Approximately 50 hostages may be held captive at Lindt café – local reports,0
Cartoonists around the world continue to show support for ,0
Wilson claimed he radioed for assistance dHR Discredited by dispatch transcripts: ,0
Frances interior minister says operation to detain Charlie Hebdo suspects is now underway northeast of Paris - AP ,0
"Suspected  killers are in same jihadist group as hostage-taker in Paris store, police union rep says. ",0
"Man compares the Prophet to a dog! He prays for his forgiveness; has him buried in his own cloak, and prays upon his funeral. ",0
"Residents of Dammartin-en-Goele told to stay inside, schools on lockdown, mayors press office tells CNN. ",0
Every time I think I see the best  cartoon another great one comes out. ,0
"Ottawa friends—Canadians are with you, coast to coast. ",0
My heart is with Paris & all affected by this tragedy.  ,0
Hostage falls into policeman’s arms after being released ,0
"BREAKING: Gunfire, hostages taken in Dammartin-en-Goële, east of Paris, as police chase suspected CharlieHedbo attackers",0
At times like these it is important to stand together as a nation.,0
 @ORG(slmpd) is not handling the @CRIME(shooting) investigation in @LOC(Ferguson). We encourage anyone with information to contact stlcountypd.,1
Map shows Martin Place in Sydney where hostages are being held in a cafe AFP ,0
Wow. Photo from MP Nina Grewal showing the doors of Reading Room Barricaded.,0
"He drew first, by davpope  ",0
"UPDATE: Aerials are coming in from Sydney Opera House, with reports it has also been evacuated. 9News",0
RIP  jihadist terrorist victims.This is why Id tweeted it was so important for Muslims to openly *not* be offended by cartoons,0
Sydney Opera House has been completely evacuated and Sydney airspace closed. siege,0
Reports that the AFP is conducting search warrants in the Sydney suburb of Lakemba are incorrect.,0
"Police seem relaxed, suggesting all hostages are out and gunman no longer a threat ",0
A woman in Paris stands with a ,0
No the situation in sydney must be hard for the innocent people that are being held hostage,0
"Most compelling image Ive seen to come out of horrifying events in Paris, courtesy of Banksy. JeSuisCharlie ",0
US Embassy in Paris changes Twitter pic to ,0
jonathanchait on  and the right to commit blasphemy: ,0
"French media to be put under police protection according to Le Figaro, quoting source in police. ",0
LIVE: Police have entered the Sydney cafe where an armed assailant was holding hostages.,0
Armed Person Takes Hostages At Paris-Area Deli; Police Surround Charlie Hebdo Terrorists ,0
"Authorities have not yet had direct contact with the hostage taker at a Sydney café, official says. ",0
Frank Gardner BBC: There are elements of Four Lions here. The gunman has the wrong flag. He is asking for the ISIL flag to be delivered.,0
"Please enjoy this culturally, ethically and politically correct cartoon.  ",0
Today is exhausting on everyone's emotions - please know we are here for you 24/7 in ottawa,0
The world needs this viewpoint a lot more.  ,0
BREAKING: Trocadero square in Paris is evacuated. Unconfirmed reports of a gunman there ,0
MORE: Official: French terror suspects want to be martyrs; are holed up with hostage north of Paris: ,0
PHOTOS: Two standoffs in Paris ,0
sydneysiege: Its understood the gunman has demanded a meeting with the Australian PM. ,0
Everything you need to know about the magazine that refuses to be censored ,0
From guardian on Ray Hadleys speculative reports: ,0
1) He wants ISIS flag delivered,0
Reports of a @CRIME(hostage situation) at a cafe in @LOC(Sydney).,1
Can these terrorist cunts in Paris just fucking stop with this bullshit! ,0
Every newspaper in Europe should publish those cartoons from Charlie Hebdo tomorrow. Every single one.,0
These hostages faces say so much ,0
"If we talk about ‘war’, we fall into the trap set by murders, robinlustig ",0
Five hostages are being held at a kosher grocery store in east Paris ,0
The sydneysiege hostage-taker has been named as Sheikh Man Monis. ,0
"Trocadero, it was a fasle alert (Ministry of Interior) Via WilliamMolinie",0
"To everyone in Ottawa, please stay safe. ",0
Tribute to  on Banksys instagram account: ,0
Stay safe Ottawa. Stay strong Canada.,0
UK police hold 2 minutes silence for slain Paris officers,0
Breaking: Hostage situation reportedly unfolding in Sydney chocolate shop ,0
Charlie Hebdo will publish one million copies next week with help from Google ,0
Good backgrounder from The New Yorker from 2012: The Charlie Hebdo Affair: Laughing at Blasphemy,0
Fact: Most every journalist in India will stand with . But not one publication will reprint their most controversial work.,0
5 people so far have fled Sydney cafe. Unknown number of hostages still inside.,0
FLASHBACK: White House condemns  cartoons (9/9/12),0
but I will to the death defend your right to say it.,0
For those confused: gunmen have taken hostages in a Sydney cafe holding a Shahada flag (NOT THE SAME AS ISIS) ,0
12 shocking  covers from Muhammad to Michael Jackson,0
PHOTO: Police release this photo of a man they believe has taken at least five people hostage in a Paris market: ,0
The RCMP are asking anyone with pictures or videos of todays events in Ottawa to submit them at the following link,0
Here are some of the satirical pictures Charlie Hebdo have produced ,0
Pittsburgh will play the Canadian National anthem before tonights game in support of Ottawa. This makes me happy.,0
Should our media show Charlie Hedbo cartoons like this? Absolutely. ,0
BREAKING NEWS: An armed gunman is holding up to 13 people hostage inside a cafe in one of Sydneys main business areas [Sky News Australia],0
"An ISIS lonewolf has taken around 30 people hostage in a Sydney and demanded to talk to the PM, according to Australian media reports.",0
AFP staff observe minute of silence at ,0
BREAKING PHOTO Appears To Show SydneySiege Suspect --MORE HERE: ,0
They won’t @CRIME(kill) freedom.” @LOC(Europe)'s newspapers respond to @CRIME(attack),1
Mourners hold signs showing victims eyes during ,0
A quick infographic explaining some of the immediate anti-Muslim backlash in France: ,0
"Tomorrows nzherald front page, from the pen of cartoonist rodemmerson ",0
"As with 9/11, most French residents will remember for a long time where they were on January 7, 2015.",0
"Spokesperson for PMO says Prime Minister Stephen Harper safe, has left Parliament Hill.",0
"Spokesperson for PMO says Prime Minister Stephen Harper safe, has left Parliament Hill",0
Charlie Hebdos Nov 2011 CHARIA HEBDO guest-edited by Muhammad:100 lashes of the whip if you dont die laughing.,0
"Everyone who blamed  cartoons for provoking its own slaughter, tell that to the dead shoppers at a Kosher supermarket in Paris",0
24 of the most powerful cartoons related to the  tragedy:,0
"Cartoon from The New Yorker, September 2012",0
"Simply shocked at what's unfolding in Canada's capital. Thinking of you, Ottawa.",0
French police confirm that the  attackers shouted The Prophet has been avenged.,0
Our thoughts are with Ottawa today. Important to always look for the helpers.,0
Police aware that hostages are posting gunmans demands on social media. ,0
"Saudi government to give 1,000 lashes today, outside a mosque, to a Saudi blogger who insulted islam”",0
2 standoffs happening now. Hostages believed involved. 1 gunman in kosher deli in eastern Paris. 2 terror suspects in town near CDG airport,0
Dramatic photos from wcuddington on the scene in Ottawa,0
The  magazine covers the Islamic terrorists didnt want you to see ,0
The sad poignant irony of a soldier felled at the foot of the Cenotaph. It is to weep. Remembrance Day will feel different.,0
"TV pictures show two more people emerging from Sydney Lindt café, they appear to be staff members  ",0
"Charlie Hebdo’s editor:  When activists need a pretext to justify their violence, they always find it.”  ",0
Note: Flag held up by Sydney hostages is NOT the flag commonly used by ISIS ,0
"On the darkest of days, like this, the French philosopher Voltaire perhaps say it best:  ",0
MT Paris The Eiffel tower to switch off the lights at 20h in tribute to  victims,0
Islamic flag flown as 13 hostages in Sydneys CBD forced against windows,0
Amazing pic of AFP observing a minutes silence at their ,0
"10:28am Charlie Hebdo account mocks ISIS leader, wishing him good health and best wishes",0
Hundreds of police at siege in Dammartin-en-Goele. Follow our  coverage: ,0
Ottawa police say this area of downtown/Hill (See MAP) still under security-perimeter lockdown as of 5 pm ET,0
Dont let Islamists intimidate u. Republish the cartoons in solidarity with  victims &amp; 4 free expression,0
We are observing a minutes silence today at 11am. If you support press freedom please share &amp; join us,0
Satirizing and mocking religion is sacred. Stand with Charlie_Hebdo_ ,0
"MT grasswire:  editor, assassinated today, in 2012:I prefer to die standing than to live on my knees.",0
"Police forces take position by the kosher grocery store in Saint-Mande, near Porte de Vincennes in Paris. ",0
Our thoughts are with Emergency Responders and bystanders in Ottawa. Please stay safe.,0
"Showing solidarity with the victims is necessary, but not enough. We must insist to coexist, and reject those who dont. ",0
"Charlie Hebdo: Norway didn’t give in to Islamophobia, nor should France ",0
Charlie Hebdo Suspects and Police Are Said to Exchange Fire Northeast of Paris ,0
Absolutely heartbreaking what has happened! Twitter users show solidarity to ,0
